RecordType,HaulID,Species,ELSampleFlag ,IndividualNumber,Length,DevScale,DevStage,Number,SubFactor,SpecIdentMethod ,OilGlobulesFlag ,OilGlobulesNumber ,OilGlobulesDiam,PreservationMethod,Notes,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,2,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,14,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,14,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,6,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,9,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,9,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,5,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,3,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,5,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400167 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,1,3.711538462,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400168 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,4,2.5,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400168 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,6,2.5,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400168 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,15,2.5,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400168 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,7,2.5,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400168 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,3,2.5,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400168 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,2,2.5,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400168 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,3,2.5,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400168 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,6,2.5,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400168 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,3,2.5,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400169 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400169 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400170 ,Clupea harengus ,LV ,  ,20,MN1 ,d ,1,1.24,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400170 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,4,1.24,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400170 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,3,1.24,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400170 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,8,1.24,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400170 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,6,1.24,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400170 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,2,1.24,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400170 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,1,1.24,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400271 ,Clupea harengus ,LV ,  ,20,MN1 ,d ,1,2.32,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400271 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,4,2.32,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400271 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,7,2.32,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400271 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,1,2.32,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400271 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,8,2.32,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400271 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,3,2.32,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400271 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,2.32,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400272 ,Clupea harengus ,LV ,  ,18,MN1 ,d ,1,1.64,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400272 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,2,1.64,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400272 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,3,1.64,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400272 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,6,1.64,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400272 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,7,1.64,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400272 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,2,1.64,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400272 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,1.64,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400272 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,2,1.64,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400272 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,1,1.64,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400273 ,Clupea harengus ,LV ,  ,19,MN1 ,d ,1,3.84,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400273 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,2,3.84,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400273 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,2,3.84,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400273 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,9,3.84,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400273 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,19,3.84,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400273 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,6,3.84,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400273 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,6,3.84,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400273 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,3,3.84,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400273 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,2,3.84,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400274 ,Clupea harengus ,LV ,  ,20,MN1 ,d ,1,5.1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400274 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,2,5.1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400274 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,6,5.1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400274 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,15,5.1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400274 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,15,5.1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400274 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,7,5.1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400274 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,3,5.1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400274 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,1,5.1,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400275 ,Clupea harengus ,LV ,  ,20,MN1 ,d ,1,2.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400275 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,1,2.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400275 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,2,2.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400275 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,4,2.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400275 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,2,2.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400275 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,1,2.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400275 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,2.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400275 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,1,2.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400275 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,4,2.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400276 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,2,26.82,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400276 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,7,26.82,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400276 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,6,26.82,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400276 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,5,26.82,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400276 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,13,26.82,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400276 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,7,26.82,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400276 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,3,26.82,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,2,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,4,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,4,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,3,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,8,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,8,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,9,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,7,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,3,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400277 ,Clupea harengus ,LV ,  ,36,MN1 ,d ,2,27.48,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400278 ,Clupea harengus ,LV ,  ,17,MN1 ,d ,1,14.54901961,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400278 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,6,14.54901961,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400278 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,10,14.54901961,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400278 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,6,14.54901961,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400278 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,8,14.54901961,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400278 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,9,14.54901961,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400278 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,6,14.54901961,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400278 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,5,14.54901961,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,15,MN1 ,c ,1,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,19,MN1 ,d ,1,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,1,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,4,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,3,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,5,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,5,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,8,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,13,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,3,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,1,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,2,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,1,6,VISO ,N ,  ,  ,F4B , ,
EM ,2021NL5400279 ,Clupea harengus ,LV ,  ,36,MN1 ,d ,2,6,VISO ,N ,  ,  ,F4B , ,
EM,MIK221,Clupea harengus,LV,,7,,,1,2,,,,,,,242
EM,MIK221,Clupea harengus,LV,,13,,,1,2,,,,,,,242
EM,MIK221,Clupea harengus,LV,,,,,3,2,,,,,,,248
EM,MIK230,Clupea harengus,LV,,20,,,2,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,21,,,11,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,22,,,12,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,23,,,8,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,25,,,5,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,25,,,1,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,27,,,2,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,29,,,2,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,30,,,3,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,31,,,1,4,,,,,,,248
EM,MIK230,Clupea harengus,LV,,32,,,2,4,,,,,,,248
EM,MIK241,Clupea harengus,LV,,29,,,1,2,,,,,,,261
EM,MIK243,Clupea harengus,LV,,25,,,1,2,,,,,,,261
EM,MIK243,Clupea harengus,LV,,27,,,3,2,,,,,,,261
EM,MIK243,Clupea harengus,LV,,28,,,8,2,,,,,,,261
EM,MIK243,Clupea harengus,LV,,29,,,11,2,,,,,,,261
EM,MIK243,Clupea harengus,LV,,30,,,12,2,,,,,,,261
EM,MIK243,Clupea harengus,LV,,31,,,8,2,,,,,,,261
EM,MIK243,Clupea harengus,LV,,32,,,1,2,,,,,,,261
EM,MIK243,Clupea harengus,LV,,33,,,4,2,,,,,,,261
EM,MIK243,Clupea harengus,LV,,34,,,2,2,,,,,,,242
EM ,2022NL5400151 ,Clupea harengus ,LV ,  ,18,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400151 ,Clupea harengus ,LV ,  ,20,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400151 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,4,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400151 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400151 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,5,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400151 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400151 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,5,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400151 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,4,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400151 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,6,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400152 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400152 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,4,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400153 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,3,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,20,MN1 ,d ,1,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,4,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,2,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,2,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,1,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,3,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,2,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,5,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,3,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,1,1.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400154 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,1,1.84,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400155 ,Clupea harengus ,LV ,  ,17,MN1 ,d ,1,2.96,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400155 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,1,2.96,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400156 ,Clupea harengus ,LV ,  ,16,MN1 ,d ,1,1.959183674,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400157 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400157 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400157 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,2,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400158 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400158 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400158 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400158 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400158 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400158 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400158 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400158 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400158 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,1,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,1,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,1,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,2,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,2,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,1,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,1,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,4,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,7,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,7,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,4,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,3,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,36,MN1 ,d ,4,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,37,MN1 ,d ,3,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,38,MN1 ,d ,2,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,39,MN1 ,d ,6,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,40,MN1 ,d ,1,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400159 ,Clupea harengus ,LV ,  ,41,MN1 ,d ,1,22.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400162 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,2,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,4,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,7,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,7,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,5,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,4,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,4,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,1,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,2,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,2,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,1,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,2,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,1,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400163 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,1,3.36,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400164 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400164 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400164 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400164 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400164 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,4,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400164 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400164 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,4,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,4,13.96078431,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,6,13.96078431,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,7,13.96078431,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,5,13.96078431,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,5,13.96078431,VISO ,N ,  ,  ,F4B , ,
