RecordType,Survey,Country,Institute,Campaign,SurveyPeriod,Ship,Gear,GearDeployment,MeshSize,MeshType,CodendMesh,StationNumber,HaulID,ELHaulFlag,NationalHaulID,Day,Month,Year,Hour,Minute,StartLatitude,StartLongitude,HaulDurationMinutes,HaulDurationSeconds,Distance,WireAngle,WireLength,Netopening,NetopeningArea,FlowEfficiency,NetClogging,FlowmeterType,FlowmeterBrand,FlowIntRevs,FlowIntCalibr,FlowExtRevs,FlowExtCalibr,VolumeFiltInt,,ELVolFlag,DepthUpper,DepthLower,DepthBottom,SurTemp,Temp20m,Temp50m,Temp100m,BotTemp,SurSal,Sal20m,BotSal,statrec,Notes,Day/night
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093713,2023NL5400098 ,  ,20235400098,27,4,2023,21,27,53.75583,6.21717,10,42,1047,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,8661,9.42,10404,10.68,2888.464329,,f ,0,21,27,8.89,  ,  ,  ,8.82,32.15,  ,32.49,36F6 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093714,2023NL5400099 ,  ,20235400099,27,4,2023,22,51,53.7515,5.75033,11,6,865,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,8935,9.42,10798,10.68,2979.843988,,f ,0,22,29,8.94,  ,  ,  ,8.96,32.99,  ,33.01,36F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093715,2023NL5400100 ,  ,20235400100,28,4,2023,0,18,53.744,5.255,11,12,908,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9069,9.42,11068,10.68,3024.53331,,f ,0,25,32,9.05,  ,  ,  ,8.88,33.54,  ,33.9,36F5 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093716,2023NL5400101 ,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,,f ,0,26,33,9.15,  ,  ,  ,9.15,34.33,  ,34.35,36F4 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093717,2023NL5400102 ,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,,f ,0,22,26,9.23,  ,  ,  ,9.27,33.33,  ,33.63,35F4 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093718,2023NL5400103 ,  ,20235400103,28,4,2023,4,43,53.15617,4.35183,11,54,1113,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9554,9.42,11529,10.68,3186.281976,,f ,0,25,33,9.2,  ,  ,  ,9.22,34.13,  ,34.14,35F4 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093719,2023NL5400104 ,  ,20235400104,28,4,2023,6,51,52.7985,4.25117,13,36,1129,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11860,9.42,14005,10.68,3955.338522,,f ,0,21,28,9.39,  ,  ,  ,9.45,33.47,  ,34.17,34F4 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093720,2023NL5400105 ,  ,20235400105,28,4,2023,10,5,52.23883,4.26033,10,24,709,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,7323,9.42,9065,10.68,2442.238111,,f ,0,13,20,9.7,  ,  ,  ,9.66,30.03,  ,30.78,33F4 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093721,2023NL5400106 ,  ,20235400106,1,5,2023,12,55,52.75733,3.25533,12,24,1335,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9215,9.42,11291,10.68,3073.224661,,f ,0,27,31,9.65,  ,  ,  ,9.6,34.7,  ,34.63,34F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093722,2023NL5400107 ,  ,20235400107,1,5,2023,14,17,52.83483,2.81917,12,54,1064,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,10014,9.42,12652,10.68,3339.693083,,f ,0,30,36,9.43,  ,  ,  ,9.27,34.53,  ,34.5,34F2 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093723,2023NL5400108 ,  ,20235400108,1,5,2023,15,51,52.8435,2.35217,11,24,1055,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9389,9.42,11324,10.68,3131.254079,,f ,0,40,47,9.22,  ,  ,  ,9.1,34.29,  ,34.32,34F2 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093724,2023NL5400109 ,  ,20235400109,1,5,2023,18,1,53.16183,2.869,14,42,1402,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,11556,9.42,14079,10.68,3853.953791,,f ,0,28,33,8.94,  ,  ,  ,8.87,34.23,  ,34.23,35F2 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093725,2023NL5400110 ,  ,20235400110,1,5,2023,19,23,53.25867,3.255,13,6,852,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,10152,9.42,12418,10.68,3385.716414,,f ,0,20,27,9.45,  ,  ,  ,9.28,34.44,  ,34.47,35F3 , ,d
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093726,2023NL5400111 ,  ,20235400111,1,5,2023,22,13,53.769,3.713,14,6,997,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,10934,9.42,13462,10.68,3646.515295,,f ,0,30,37,9.26,  ,  ,  ,8.77,34.47,  ,34.47,36F3 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093727,2023NL5400112 ,  ,20235400112,1,5,2023,23,29,53.84817,3.31617,16,18,1825,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,13084,9.42,15975,10.68,4363.545466,,f ,0,34,42,8.95,  ,  ,  ,8.72,34.35,  ,34.37,36F3 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093728,2023NL5400113 ,  ,20235400113,2,5,2023,1,10,54.173,3.3355,17,6,1596,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,12822,9.42,15974,10.68,4276.167835,,f ,0,35,41,8.81,  ,  ,  ,8.42,34.43,  ,34.45,37F3 , ,n
EH ,I5034 ,NL,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10093729,2023NL5400114 ,  ,20235400114,2,5,2023,2,33,54.25783,3.7515,10,54,1150,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9389,9.42,11375,10.68,3131.254079,,f ,0,38,44,8.41,  ,  ,  ,8.13,34.47,  ,34.47,37F3 , ,n
EH,I5034 ,NO,1351,2023,,58J1,MRN2,dO,1600,WovFab,500,598,2023NO_598,,,2,5,2023,19,40,55.31707333,7.65573,15,13,1326.032,,,,3.1416,,,MCR,Hydrobios,5100,3.35768126,,,,,f,,17,24.28,,,,,,,,,,,d
EH,I5034 ,NO,1351,2023,,58J1,MRN2,dO,1600,WovFab,500,596,2023NO_596,,,2,5,2023,21,11,55.316,7.331,12,11,1137.128,,,,3.1416,,,MCR,Hydrobios,3870,3.35768126,,,,,f,,24,25.68,,,,,,,,,,,n
EH,I5034 ,NO,1351,2023,,58J1,MRN2,dO,1600,WovFab,500,594,2023NO_594,,,3,5,2023,23,2,55.319,7.014,13,21,1157.5,,,,3.1416,,,MCR,Hydrobios,3264,3.35768126,,,,,f,,26,29.98,,,,,,,,,,,n
EH,I5034 ,NO,1351,2023,,58J1,MRN2,dO,1600,WovFab,500,605,2023NO_605,,,3,5,2023,19,41,56.166,7.564,10,44,938.964,,,,3.1416,,,MCR,Hydrobios,3284,3.35768126,,,,,f,,26,29,,,,,,,,,,,d
EH,I5034 ,NO,1351,2023,,58J1,MRN2,dO,1600,WovFab,500,603,2023NO_603,,,3,5,2023,20,51,56.166,7.266,11,37,1063.048,,,,3.1416,,,MCR,Hydrobios,2972,3.35768126,,,,,f,,26,29.21,,,,,,,,,,,d
EH,I5034 ,NO,1351,2023,,58J1,MRN2,dO,1600,WovFab,500,602,2023NO_602,,,3,5,2023,21,38,56.169,7.086,10,33,963.04,,,,3.1416,,,MCR,Hydrobios,3268,3.35768126,,,,,f,,28,34,,,,,,,,,,,n
EH,I5034 ,NO,1351,2023,,58J1,MRN2,dO,1600,WovFab,500,593,2023NO_593,,,4,5,2023,0,31,56.64,7.034,12,19,1183.428,,,,3.1416,,,MCR,Hydrobios,3614,3.35768126,,,,,f,,36,38.35,,,,,,,,,,,n
EH,I5034 ,NO,1351,2023,,58J1,MRN2,dO,1600,WovFab,500,592,2023NO_592,,,4,5,2023,1,15,56.648,7.19,14,2,1353.812,,,,3.1416,,,MCR,Hydrobios,4096,3.35768126,,,,,f,,34,37.87,,,,,,,,,,,n
EH,I5034 ,NO,1351,2023,,58J1,MRN2,dO,1600,WovFab,500,590,2023NO_590,,,4,5,2023,2,34,56.652,7.545,13,18,1244.544,,,,3.1416,,,MCR,Hydrobios,4230,3.35768126,,,,,f,,31,32.07,,,,,,,,,,,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117867,2024NL5400047 ,  ,20245400047,16,4,2024,19,11,52.76417,4.05233,12,0,1051,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8836,8.04,10511,9.31,3452.625957,,f ,0,19,25,10.4,  ,  ,  ,10.41,34.59,  ,34.61,34F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117868,2024NL5400048 ,  ,20245400048,16,4,2024,21,33,53.18433,4.33533,11,0,1253,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8580,8.04,10063,9.31,3352.595146,,f ,0,27,34,10.38,  ,  ,  ,10.37,34.77,  ,34.79,35F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117869,2024NL5400049 ,  ,20245400049,16,4,2024,23,9,53.33917,4.67517,11,6,1485,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9761,8.04,11427,9.31,3814.06541,,f ,0,22,28,10.36,  ,  ,  ,10.26,34.09,  ,34.74,35F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117870,2024NL5400050 ,  ,20245400050,17,4,2024,0,49,53.66867,4.84533,11,30,1423,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9591,8.04,11484,9.31,3747.6387,,f ,0,26,33,10.39,  ,  ,  ,10.43,34.9,  ,34.92,36F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117866,2024NL5400051 ,  ,20245400051,17,4,2024,2,24,53.8295,5.337,12,30,1349,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9635,8.04,11210,9.31,3764.831495,,f ,0,27,34,10.21,  ,  ,  ,10.23,34.65,  ,34.7,36F5 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117872,2024NL5400052 ,  ,20245400052,17,4,2024,3,26,53.83833,5.6605,12,12,1255,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9538,8.04,11061,9.31,3726.929196,,f ,0,25,31,10.09,  ,  ,  ,10.17,34.43,  ,34.67,36F5 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117873,2024NL5400053 ,  ,20245400053,17,4,2024,20,16,54.1655,5.68467,14,36,1054,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10550,8.04,12249,9.31,4122.363495,,f ,0,33,39,9.82,  ,  ,  ,9.64,34.22,  ,34.27,37F5 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117874,2024NL5400054 ,  ,20245400054,17,4,2024,21,38,54.2485,5.24167,13,24,1480,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10081,8.04,11837,9.31,3939.103924,,f ,0,36,41,9.59,  ,  ,  ,9.73,34.07,  ,34.55,37F5 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117875,2024NL5400055 ,  ,20245400055,17,4,2024,22,56,54.34417,4.8485,15,6,1442,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12004,8.04,13876,9.31,4690.507241,,f ,0,39,45,8.86,  ,  ,  ,8.82,33.83,  ,33.87,37F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117876,2024NL5400056 ,  ,20245400056,18,4,2024,0,45,54.68417,4.75083,16,24,1723,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,13238,8.04,15430,9.31,5172.687009,,f ,0,41,47,8.54,  ,  ,  ,8.2,33.96,  ,34.13,38F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117877,2024NL5400057 ,  ,20245400057,18,4,2024,2,3,54.77417,4.38267,18,0,1443,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12952,8.04,15482,9.31,5060.933838,,f ,0,44,50,8.25,  ,  ,  ,7.83,34.11,  ,34.46,38F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117878,2024NL5400058 ,  ,20245400058,18,4,2024,4,2,55.13433,4.28733,12,42,1267,  ,  ,2,3.141592654,1,  ,EMD ,Valeport ,  ,8.04,11366,9.31,  ,,d ,0,42,49,7.99,  ,  ,  ,7.87,34.52,  ,34.55,39F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117879,2024NL5400059 ,  ,20245400059,18,4,2024,19,23,55.76367,5.82933,15,12,1508,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12158,8.04,14212,9.31,4750.682026,,f ,0,44,50,7.99,  ,  ,  ,7.68,34.34,  ,34.37,40F5 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117880,2024NL5400060 ,  ,20245400060,18,4,2024,20,46,55.74667,6.24483,13,6,1135,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9702,8.04,11207,9.31,3791.011434,,f ,0,40,46,8.11,  ,  ,  ,8,34.19,  ,34.23,40F6 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117881,2024NL5400061 ,  ,20245400061,18,4,2024,22,17,55.75567,6.7335,11,12,1154,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8595,8.04,10468,9.31,3358.456326,,f ,0,31,37,8.52,  ,  ,  ,8.5,34.04,  ,34.23,40F6 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117882,2024NL5400062 ,  ,20245400062,18,4,2024,23,47,55.7475,7.2285,12,24,1219,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9962,8.04,11522,9.31,3892.605226,,f ,0,23,30,8.5,  ,  ,  ,8.42,32.94,  ,33.38,40F7 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117883,2024NL5400063 ,  ,20245400063,19,4,2024,0,49,55.6765,7.4835,12,6,968,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8386,8.04,9871,9.31,3276.790547,,f ,0,13,19,8.54,  ,  ,  ,8.54,32.61,  ,32.66,40F7 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117884,2024NL5400064 ,  ,20245400064,19,4,2024,3,56,55.2665,8.2075,13,18,1105,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,9267,8.04,11896,9.31,3621.037205,,f ,0,9,16,9.23,  ,  ,  ,9.17,28.03,  ,29.39,39F8 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117885,2024NL5400065 ,  ,20245400065,20,4,2024,20,32,55.3285,7.73233,11,30,1053,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9417,8.04,10934,9.31,3679.649008,,f ,0,17,23,8.84,  ,  ,  ,8.66,31.13,  ,32.41,39F7 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117886,2024NL5400066 ,  ,20245400066,20,4,2024,21,57,55.2575,7.27667,11,0,913,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7913,8.04,9386,9.31,3091.967994,,f ,0,21,27,8.62,  ,  ,  ,8.63,33.4,  ,33.4,39F7 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117887,2024NL5400067 ,  ,20245400067,20,4,2024,23,34,55.28667,6.7505,15,30,1131,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11333,8.04,13600,9.31,4428.317108,,f ,0,31,37,8.94,  ,  ,  ,8.95,33.85,  ,33.86,39F6 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117888,2024NL5400068 ,  ,20245400068,21,4,2024,1,10,55.24667,6.25583,12,24,1137,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11294,8.04,13364,9.31,4413.078039,,f ,0,41,48,8.77,  ,  ,  ,8.78,34.41,  ,34.41,39F6 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117889,2024NL5400069 ,  ,20245400069,21,4,2024,2,36,55.24067,5.77233,11,30,1076,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9015,8.04,10698,9.31,3522.569375,,f ,0,40,47,7.98,  ,  ,  ,7.99,34.31,  ,34.33,39F5 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117890,2024NL5400070 ,  ,20245400070,21,4,2024,3,47,55.22983,5.38467,10,54,1113,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8791,8.04,10363,9.31,3435.042416,,f ,0,36,42,7.74,  ,  ,  ,7.76,34.54,  ,34.57,39F5 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117891,2024NL5400071 ,  ,20245400071,21,4,2024,19,39,54.74783,7.253,11,0,642,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7354,8.04,8684,9.31,2873.541341,,f ,0,22,27,8.8,  ,  ,  ,8.61,33.16,  ,33.24,38F7 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117892,2024NL5400072 ,  ,20245400072,21,4,2024,21,6,54.75417,6.753,11,6,814,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7412,8.04,8875,9.31,2896.204571,,f ,0,36,42,9.51,  ,  ,  ,9.4,33.43,  ,34.5,38F6 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117893,2024NL5400073 ,  ,20245400073,21,4,2024,22,33,54.7535,6.27117,16,18,1379,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11991,8.04,14326,9.31,4685.427552,,f ,0,34,40,8.98,  ,  ,  ,8.91,34.35,  ,34.36,38F6 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117894,2024NL5400074 ,  ,20245400074,22,4,2024,0,7,54.74583,5.76483,11,42,953,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9454,8.04,11049,9.31,3694.106586,,f ,0,37,42,8.56,  ,  ,  ,8.56,34.2,  ,34.2,38F5 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117895,2024NL5400075 ,  ,20245400075,22,4,2024,1,29,54.828,5.33667,11,18,889,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8874,8.04,10412,9.31,3467.47428,,f ,0,38,45,8.23,  ,  ,  ,8.2,34.17,  ,34.19,38F5 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117896,2024NL5400076 ,  ,20245400076,22,4,2024,3,25,55.14617,4.861,10,54,1090,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8258,8.04,9644,9.31,3226.775141,,f ,0,35,41,7.76,  ,  ,  ,7.75,34.51,  ,34.57,39F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117897,2024NL5400081 ,  ,20245400081,22,4,2024,19,22,54.2555,4.18417,14,54,1041,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10713,8.04,12295,9.31,4186.054988,,f ,0,45,51,8.26,  ,  ,  ,8.06,34.41,  ,34.41,37F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117898,2024NL5400082 ,  ,20245400082,22,4,2024,20,45,54.24133,3.743,13,12,1076,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9515,8.04,10954,9.31,3717.942053,,f ,0,38,44,8.54,  ,  ,  ,8.33,34.4,  ,34.42,37F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117899,2024NL5400083 ,  ,20245400083,22,4,2024,22,3,54.15567,3.31983,16,54,1685,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,13185,8.04,15270,9.31,5151.977505,,f ,0,34,39,8.6,  ,  ,  ,8.48,34.45,  ,34.43,37F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117900,2024NL5400084 ,  ,20245400084,22,4,2024,23,35,53.8615,3.33517,10,54,1154,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8792,8.04,10245,9.31,3435.433161,,f ,0,36,42,8.38,  ,  ,  ,8.29,34.42,  ,34.42,36F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117901,2024NL5400085 ,  ,20245400085,23,4,2024,1,7,53.7455,3.798,16,12,1145,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12066,8.04,13765,9.31,4714.733453,,f ,0,32,38,9.23,  ,  ,  ,8.73,33.98,  ,34.17,36F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117902,2024NL5400086 ,  ,20245400086,23,4,2024,2,17,53.76133,4.13333,10,30,995,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7881,8.04,9048,9.31,3079.464143,,f ,0,35,41,9.19,  ,  ,  ,8.8,33.82,  ,34.1,36F4 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117904,2024NL5400088 ,  ,20245400088,23,4,2024,19,25,53.25183,3.75583,14,36,1157,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10345,8.04,12321,9.31,4042.260697,,f ,0,25,29,9.84,  ,  ,  ,9.83,34.22,  ,34.31,35F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117905,2024NL5400089 ,  ,20245400089,23,4,2024,21,9,53.25017,3.25067,10,42,705,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7877,8.04,9314,9.31,3077.901161,,f ,0,22,28,9.54,  ,  ,  ,9.54,33.93,  ,33.93,35F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117906,2024NL5400090 ,  ,20245400090,23,4,2024,22,37,53.153,2.8285,11,48,887,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9149,8.04,10886,9.31,3574.929253,,f ,0,24,31,9.26,  ,  ,  ,9.27,33.72,  ,33.73,35F2 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117907,2024NL5400091 ,  ,20245400091,24,4,2024,0,12,52.84433,2.8395,14,42,1380,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11148,8.04,13542,9.31,4356.029217,,f ,0,28,35,9.69,  ,  ,  ,9.69,34.14,  ,34.14,34F2 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117908,2024NL5400092 ,  ,20245400092,24,4,2024,1,41,52.75317,3.27767,12,36,1583,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10309,8.04,12201,9.31,4028.193864,,f ,0,28,33,10.26,  ,  ,  ,10.29,35.02,  ,35.04,34F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117909,2024NL5400093 ,  ,20245400093,24,4,2024,3,0,52.68083,3.676,12,48,1715,  ,  ,2,3.141592654,1,1,EMD ,Valeport ,10520,8.04,12876,9.31,4110.641134,,f ,0,23,30,10.21,  ,  ,  ,10.22,34.86,  ,34.92,34F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117911,2024NL5400095 ,  ,20245400095,24,4,2024,19,31,52.31633,3.64883,12,6,1450,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8822,8.04,10561,9.31,3447.155522,,f ,0,25,30,10.26,  ,  ,  ,10.27,34.56,  ,34.58,33F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117912,2024NL5400096 ,  ,20245400096,24,4,2024,20,55,52.26983,3.193,10,24,1332,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7667,8.04,9117,9.31,2995.844637,,f ,0,30,37,10.41,  ,  ,  ,10.42,34.56,  ,34.73,33F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117913,2024NL5400097 ,  ,20245400097,24,4,2024,22,29,52.33333,2.69733,11,6,928,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7896,8.04,9584,9.31,3085.325323,,f ,0,38,44,10.47,  ,  ,  ,10.46,34.9,  ,34.96,33F2 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117914,2024NL5400098 ,  ,20245400098,25,4,2024,0,25,52.63783,2.343,12,30,1300,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9392,8.04,11123,9.31,3669.880374,,f ,0,42,47,9.52,  ,  ,  ,9.66,33.75,  ,33.9,34F2 , ,n
